time-1	source-iicr-1	source-cdf-1	source-pdf-1	inferred-iicr-1	inferred-cdf-1	inferred-pdf-1	model-iicr-1	model-cdf-1	model-pdf-1	time-2	source-iicr-2	source-cdf-2	source-pdf-2	inferred-iicr-2	inferred-cdf-2	inferred-pdf-2	model-iicr-2	model-cdf-2	model-pdf-2	time-3	source-iicr-3	source-cdf-3	source-pdf-3	inferred-iicr-3	inferred-cdf-3	inferred-pdf-3	model-iicr-3	model-cdf-3	model-pdf-3	time-4	source-iicr-4	source-cdf-4	source-pdf-4	inferred-iicr-4	inferred-cdf-4	inferred-pdf-4	model-iicr-4	model-cdf-4	model-pdf-4	time-5	source-iicr-5	source-cdf-5	source-pdf-5	inferred-iicr-5	inferred-cdf-5	inferred-pdf-5	model-iicr-5	model-cdf-5	model-pdf-5
1.0	100.004	0.00999957	0.00989958	59.5472	0.00913846	0.0166399	model-iicr-1	model-cdf-1	model-pdf-1	1.0	100.004	0.00999957	0.00989958	59.5474	0.00913843	0.0166399	model-iicr-2	model-cdf-2	model-pdf-2	1.0	100.004	0.00999957	0.00989958	59.5474	0.00913843	0.0166399	model-iicr-3	model-cdf-3	model-pdf-3	1.0	100.004	0.00999957	0.00989958	59.5474	0.00913843	0.0166399	model-iicr-4	model-cdf-4	model-pdf-4	1.0	100.004	0.00999957	0.00989958	59.5474	0.00913843	0.0166399	model-iicr-5	model-cdf-5	model-pdf-5
1.00231	100.004	2.30742e-05	0.00999933	59.5696	0.00915765	0.0166334	model-iicr-1	model-cdf-1	model-pdf-1	1.00231	100.004	2.30742e-05	0.00999933	59.5698	0.00915762	0.0166333	model-iicr-2	model-cdf-2	model-pdf-2	1.00231	100.004	2.30742e-05	0.00999933	59.5698	0.00915762	0.0166333	model-iicr-3	model-cdf-3	model-pdf-3	1.00231	100.004	2.30742e-05	0.00999933	59.5698	0.00915762	0.0166333	model-iicr-4	model-cdf-4	model-pdf-4	1.00231	100.004	2.30742e-05	0.00999933	59.5698	0.00915762	0.0166333	model-iicr-5	model-cdf-5	model-pdf-5
1.02096	100.004	0.000209575	0.00999746	59.7504	0.00931254	0.0165804	model-iicr-1	model-cdf-1	model-pdf-1	1.02096	100.004	0.000209575	0.00999746	59.7506	0.00931251	0.0165804	model-iicr-2	model-cdf-2	model-pdf-2	1.02096	100.004	0.000209575	0.00999746	59.7506	0.00931251	0.0165804	model-iicr-3	model-cdf-3	model-pdf-3	1.02096	100.004	0.000209575	0.00999746	59.7506	0.00931251	0.0165804	model-iicr-4	model-cdf-4	model-pdf-4	1.02096	100.004	0.000209575	0.00999746	59.7506	0.00931251	0.0165804	model-iicr-5	model-cdf-5	model-pdf-5
1.03996	100.005	0.000399512	0.00999555	59.9343	0.0094698	0.0165269	model-iicr-1	model-cdf-1	model-pdf-1	1.03996	100.005	0.000399512	0.00999555	59.9345	0.00946977	0.0165269	model-iicr-2	model-cdf-2	model-pdf-2	1.03996	100.005	0.000399512	0.00999555	59.9345	0.00946977	0.0165269	model-iicr-3	model-cdf-3	model-pdf-3	1.03996	100.005	0.000399512	0.00999555	59.9345	0.00946977	0.0165269	model-iicr-4	model-cdf-4	model-pdf-4	1.03996	100.005	0.000399512	0.00999555	59.9345	0.00946977	0.0165269	model-iicr-5	model-cdf-5	model-pdf-5
1.05931	100.005	0.000592945	0.00999361	60.1214	0.00962947	0.0164728	model-iicr-1	model-cdf-1	model-pdf-1	1.05931	100.005	0.000592945	0.00999361	60.1216	0.00962944	0.0164728	model-iicr-2	model-cdf-2	model-pdf-2	1.05931	100.005	0.000592945	0.00999361	60.1216	0.00962944	0.0164728	model-iicr-3	model-cdf-3	model-pdf-3	1.05931	100.005	0.000592945	0.00999361	60.1216	0.00962944	0.0164728	model-iicr-4	model-cdf-4	model-pdf-4	1.05931	100.005	0.000592945	0.00999361	60.1216	0.00962944	0.0164728	model-iicr-5	model-cdf-5	model-pdf-5
1.07903	100.005	0.00078994	0.00999163	60.3117	0.00979157	0.0164182	model-iicr-1	model-cdf-1	model-pdf-1	1.07903	100.005	0.00078994	0.00999163	60.3119	0.00979154	0.0164181	model-iicr-2	model-cdf-2	model-pdf-2	1.07903	100.005	0.00078994	0.00999163	60.3119	0.00979154	0.0164181	model-iicr-3	model-cdf-3	model-pdf-3	1.07903	100.005	0.00078994	0.00999163	60.3119	0.00979154	0.0164181	model-iicr-4	model-cdf-4	model-pdf-4	1.07903	100.005	0.00078994	0.00999163	60.3119	0.00979154	0.0164181	model-iicr-5	model-cdf-5	model-pdf-5
1.09911	100.005	0.000990561	0.00998962	60.5052	0.00995614	0.016363	model-iicr-1	model-cdf-1	model-pdf-1	1.09911	100.005	0.000990561	0.00998962	60.5054	0.00995611	0.0163629	model-iicr-2	model-cdf-2	model-pdf-2	1.09911	100.005	0.000990561	0.00998962	60.5054	0.00995611	0.0163629	model-iicr-3	model-cdf-3	model-pdf-3	1.09911	100.005	0.000990561	0.00998962	60.5054	0.00995611	0.0163629	model-iicr-4	model-cdf-4	model-pdf-4	1.09911	100.005	0.000990561	0.00998962	60.5054	0.00995611	0.0163629	model-iicr-5	model-cdf-5	model-pdf-5
1.11956	100.005	0.00119487	0.00998756	60.702	0.0101232	0.0163072	model-iicr-1	model-cdf-1	model-pdf-1	1.11956	100.005	0.00119487	0.00998756	60.7022	0.0101232	0.0163071	model-iicr-2	model-cdf-2	model-pdf-2	1.11956	100.005	0.00119487	0.00998756	60.7022	0.0101232	0.0163071	model-iicr-3	model-cdf-3	model-pdf-3	1.11956	100.005	0.00119487	0.00998756	60.7022	0.0101232	0.0163071	model-iicr-4	model-cdf-4	model-pdf-4	1.11956	100.005	0.00119487	0.00998756	60.7022	0.0101232	0.0163071	model-iicr-5	model-cdf-5	model-pdf-5
1.1404	100.005	0.00140295	0.00998547	60.9021	0.0102928	0.0162508	model-iicr-1	model-cdf-1	model-pdf-1	1.1404	100.005	0.00140295	0.00998547	60.9023	0.0102928	0.0162507	model-iicr-2	model-cdf-2	model-pdf-2	1.1404	100.005	0.00140295	0.00998547	60.9023	0.0102928	0.0162507	model-iicr-3	model-cdf-3	model-pdf-3	1.1404	100.005	0.00140295	0.00998547	60.9023	0.0102928	0.0162507	model-iicr-4	model-cdf-4	model-pdf-4	1.1404	100.005	0.00140295	0.00998547	60.9023	0.0102928	0.0162507	model-iicr-5	model-cdf-5	model-pdf-5
1.16162	100.005	0.00161484	0.00998335	61.1057	0.0104649	0.0161938	model-iicr-1	model-cdf-1	model-pdf-1	1.16162	100.005	0.00161484	0.00998335	61.1058	0.0104649	0.0161938	model-iicr-2	model-cdf-2	model-pdf-2	1.16162	100.005	0.00161484	0.00998335	61.1058	0.0104649	0.0161938	model-iicr-3	model-cdf-3	model-pdf-3	1.16162	100.005	0.00161484	0.00998335	61.1058	0.0104649	0.0161938	model-iicr-4	model-cdf-4	model-pdf-4	1.16162	100.005	0.00161484	0.00998335	61.1058	0.0104649	0.0161938	model-iicr-5	model-cdf-5	model-pdf-5
